datetime,street,averageSpeed,medianSpeed,harmonicAverageSpeed,travelTimeRatio,averageTravelTime,sampleSize,temp,feelslike,humidity,precip,precipprob,windspeed,cloudcover,visibility,uvindex,aqi
2024-08-01 10:00:00,Jalan Sultan Salahuddin,17.97398903330685,18.085394228773072,18.02951953827999,1.142320229186976,3.0188854089643367,136,31.03007483886249,31.35110148111003,83.54866845859522,0.0,0.0,2.8082438452687435,27.283028712534655,8.191708752905448,6.891095721012383,70.26898754002588
2024-08-01 11:00:00,Jalan Sultan Salahuddin,18.974756505952413,19.068661766649438,19.021593239801778,1.5025893642125525,6.0633353847312925,64,31.322293911650906,31.458847152395098,68.2493757592092,0.7,70.0,1.5525614733141935,17.168061613128927,7.148013717242733,5.988903382752898,88.98719130333058
2024-08-01 12:00:00,Jalan Sultan Salahuddin,27.129392032399263,27.50227298862722,27.314559986534118,1.2154308806950649,4.448821114696143,61,31.75058010683306,30.97887041977469,80.89521550430668,0.0,0.0,3.323543306344522,43.84376119982408,9.713048550793278,8.361862939694849,100.1303412648987
2024-08-01 13:00:00,Jalan Sultan Salahuddin,23.20539071122374,23.24003518859414,23.222700028939983,1.1170383004256677,2.7882518980190913,66,28.441249349479765,26.336666550714433,71.21783609120351,0.1,10.0,2.2837279897814646,60.653134985826696,5.236622650682107,1.3710503259915434,70.22167126202929
2024-08-01 14:00:00,Jalan Sultan Salahuddin,23.45809603264093,22.664269267963057,23.054351247269953,1.1955868300992651,2.815681474701436,151,31.66356654680247,34.15224124264124,87.82510653889727,0.0,0.0,3.4457923942951147,51.24548947476458,8.297228293578192,9.23011885792847,86.72121236220065
2024-08-01 15:00:00,Jalan Sultan Salahuddin,28.993222785052886,29.847936483258106,29.41437194284737,1.161577219105003,2.7164348583757865,117,31.153380293568247,31.910750052102,69.16729377983478,0.0,0.0,1.3849384662530182,56.587504212049105,6.909790095226344,6.078709582028472,100.02929496049083
2024-08-01 16:00:00,Jalan Sultan Salahuddin,24.560934448094446,25.100190427668444,24.82763462450394,1.18421449105187,2.7501719501655852,130,32.62814996304921,32.19476039636306,81.07252584451093,0.0,0.0,3.2428793809584824,67.0682750571855,9.92322184686683,2.2443880948918395,65.76876957098
2024-08-01 17:00:00,Jalan Sultan Salahuddin,20.233198433147066,21.228063709573068,20.718695147716076,1.415847323278563,6.77155040526341,97,26.373955528501973,28.480865546953243,76.41382927706701,0.1,10.0,2.408412087495186,13.67065120919663,6.57504137594887,6.179945570479929,55.35464562927024
2024-08-01 18:00:00,Jalan Sultan Salahuddin,18.356481260725744,18.861070518029265,18.605355321575253,2.018541709369493,6.415340045125772,65,29.21918252343906,28.608005371419733,65.34060972876811,0.7,70.0,2.0432301947483484,84.22131153051428,6.3805931622172904,9.373299921113766,87.74216059379569
2024-08-01 19:00:00,Jalan Sultan Salahuddin,30.05989361662195,31.070144342448607,30.55667114790366,1.1045407706154975,4.589744482440134,61,29.132409400580954,29.168578280444418,82.89855570609477,0.0,0.0,1.8148615396187942,75.03505523510046,6.022521693463979,4.041729813164309,89.9555365390651
2024-08-01 20:00:00,Jalan Sultan Salahuddin,23.24015110453891,24.35547949805007,23.784747322053295,1.2039856761301908,3.223845309288604,70,32.33548385105556,31.932417983018833,71.36661270997816,0.1,10.0,1.901854576083362,13.12445369655051,5.51037462383049,6.412696498032502,68.37432555475641
2024-08-01 21:00:00,Jalan Sultan Salahuddin,24.032710920695877,23.211014118730667,23.614716749203048,1.2671843630701374,3.0085596826942487,119,29.73687230897321,29.84949774360578,70.52766284897038,0.3,30.0,3.5885808763956835,93.74763409066168,8.998392068268007,4.895214051036858,64.66062521192896
2024-08-01 22:00:00,Jalan Sultan Salahuddin,17.535171124682996,17.752412506564877,17.643123112738312,1.188265134544331,4.381770885870093,93,31.81152350494189,32.52780206656281,89.57974716511978,0.1,10.0,2.067613204987611,94.39881033864017,9.310764791465608,9.002174821343726,64.41652188068758
2024-08-01 23:00:00,Jalan Sultan Salahuddin,23.107769706682888,23.341349202007297,23.22397215170171,1.2253766417446426,5.060087631021939,197,31.494889942854112,31.390531493416024,67.49996205671495,0.1,10.0,2.8151089437626533,58.16084569060644,8.448040095002039,7.113223011918471,84.46814286535768
2024-08-02 00:00:00,Jalan Sultan Salahuddin,22.278133105251094,23.255608756674206,22.756379165844574,1.2208227604439819,4.397141498716952,155,32.66862619903964,32.545375486003465,88.84921476945912,0.0,0.0,3.515385325749018,56.032078603835565,8.669601851438502,4.699424742004523,85.86626596867357
2024-08-02 01:00:00,Jalan Sultan Salahuddin,28.088590871599934,27.062755604805275,27.566132782150007,1.066022729817057,3.718528666993431,124,26.752463295900846,28.81238120431532,79.683334514345,0.0,0.0,3.918761658255834,28.9415572914891,6.591274986397105,3.160626877964608,55.098331101293596
2024-08-02 02:00:00,Jalan Sultan Salahuddin,28.29630804565319,27.86764486926679,28.080340602883766,1.0848794011616172,2.5995884900645594,184,27.754514455437064,27.72671535157797,73.15319534884576,0.1,10.0,1.2422469214384944,12.726390383166306,8.85321263507381,6.596421081313742,70.02297515523153
2024-08-02 03:00:00,Jalan Sultan Salahuddin,25.568318693810124,25.464724306693068,25.51641635467913,1.307824660565901,6.506867945875303,62,34.5015502086179,34.08887068766933,60.001584807968904,0.1,10.0,2.2231874228468085,95.85287234620499,9.071043835273315,9.135835269303568,97.21477126234485
2024-08-02 04:00:00,Jalan Sultan Salahuddin,26.638464654344546,26.575433501103365,26.606911747943425,1.2007400479439008,5.761797545569158,159,31.438337332710873,32.08721925861471,75.03359102476044,0.0,0.0,2.4418374705797716,71.82571972468945,8.959532692111186,6.247167826997227,107.29657680968896
2024-08-02 05:00:00,Jalan Sultan Salahuddin,26.11577656782734,27.02083009323946,26.56059563206212,1.4633261435265177,3.486373337047841,148,29.35021037071955,27.34463419779981,71.77578595253482,0.7,70.0,2.8034259550389478,36.22459474186589,9.113682430217157,5.062669033902121,79.00157677183314
2024-08-02 06:00:00,Jalan Sultan Salahuddin,19.23213789191007,19.727293366998794,19.47656903649109,1.1423974529943823,3.050867750600647,156,24.504039370384177,24.157827138882038,64.62184958581943,0.1,10.0,2.1227733397098216,66.26314825600187,6.693216357239316,2.138322310221785,96.62799080012381
2024-08-02 07:00:00,Jalan Sultan Salahuddin,18.274594256387168,18.337432479854808,18.305959442639658,1.388374640446747,6.244668998223162,109,27.719580630955335,26.170740556436574,79.00605880848511,0.1,10.0,2.285549603155136,32.36821695343836,6.520776272427326,7.937330694978891,80.63977829682985
2024-08-02 08:00:00,Jalan Sultan Salahuddin,27.0725495815664,27.091311172676985,27.081927127747512,1.0739688597635513,4.362643801747234,169,28.677949890745012,29.016943404554432,84.32162018835524,0.0,0.0,2.1803116694837277,14.027629053361434,6.482203623896986,3.5212070689784176,72.27591940350091
2024-08-02 09:00:00,Jalan Sultan Salahuddin,25.59774634123906,26.15954067230036,25.875594536386753,1.0790797714772276,3.2464071931535092,97,27.98439533680299,28.263307701884933,76.23564167571072,0.0,0.0,3.960462792285946,12.134472427521155,5.398945618170002,4.7617258922787435,63.247010421005825
2024-08-02 10:00:00,Jalan Sultan Salahuddin,22.001709526241832,22.706408794504146,22.348505347359357,1.464383050581818,4.704080935987593,163,29.089065887500517,29.796657709475138,75.36070167326278,0.7,70.0,2.8322434398967546,59.395758003412645,7.691631860049561,6.085664123320948,83.67435639758006
2024-08-02 11:00:00,Jalan Sultan Salahuddin,20.50717274079393,21.015821865333507,20.758381873476463,1.4679407352224414,3.5478361868774875,75,29.457189879671006,29.439916641622833,74.80592490697863,0.7,70.0,3.3474908772032617,89.26016162951336,6.986210657334176,3.418306621788414,73.04078045773387
2024-08-02 12:00:00,Jalan Sultan Salahuddin,25.090220297324002,25.80718017661186,25.443650554039902,1.1901196488424146,5.763275258788395,76,30.90772031391072,31.734367760447793,67.49628630496433,0.0,0.0,2.6462681164932076,65.45956566647253,7.494364105769405,9.90267017378305,106.33418577652168
2024-08-02 13:00:00,Jalan Sultan Salahuddin,23.693392097342297,24.65627137100498,24.16524390636739,1.1624439243454008,4.173576702019496,177,29.328329000826727,30.023651605259982,71.5948116859174,0.1,10.0,2.3083278153544766,29.013662524437677,8.1633851742068,9.784125330389148,85.37942867842855
2024-08-02 14:00:00,Jalan Sultan Salahuddin,28.624181848848483,27.35984373286961,27.977735942642912,1.2309471172119377,6.148905453408841,149,33.96304853416534,34.10869765609497,86.39556144116148,0.0,0.0,3.3435824177301154,39.21951404666747,6.981177622686517,4.659629657949855,73.3328370021346
2024-08-02 15:00:00,Jalan Sultan Salahuddin,25.02661443772016,25.241587057743523,25.133641081123677,1.2092852155814016,3.070165008522039,91,31.26479035794061,30.222642058131704,75.60248049649752,0.1,10.0,3.2329478214543452,84.72251735032465,7.096246246594829,2.745945606010575,72.00433346919955
2024-08-02 16:00:00,Jalan Sultan Salahuddin,24.16300082622938,24.8414628128847,24.497535199768215,1.3089157001459626,3.370877271587544,160,36.552798690226,37.1480264620602,62.3956927374677,0.0,0.0,2.8972594229027293,80.01859833896089,7.465145522605196,6.077142493857968,88.10036295483864
2024-08-02 17:00:00,Jalan Sultan Salahuddin,17.396529019663625,16.64935671923777,17.014744133620987,1.539537931930051,5.758049626168563,144,28.990610620508907,29.19300107781804,67.0622174652458,0.1,10.0,2.6168770953754983,75.4281884211234,6.890155311165976,1.072973771975919,81.9160182941645
2024-08-02 18:00:00,Jalan Sultan Salahuddin,24.96109043387791,24.130221386989714,24.53862469302007,1.042357565757443,3.3579770125337296,175,28.206667011333238,26.44006829191929,68.91288657519243,0.0,0.0,2.8595445237056065,14.884406685043622,7.983152661785706,1.781766171875645,34.53209251264867
2024-08-02 19:00:00,Jalan Sultan Salahuddin,22.67498602947303,21.559708334399065,22.103287580586734,1.6177522057682796,4.269526408846959,176,31.263407415469143,31.915702115258796,71.25739225782151,0.3,30.0,3.3723446705872027,98.57740525467071,5.151696234091591,9.987383511428888,75.34851809934764
2024-08-02 20:00:00,Jalan Sultan Salahuddin,23.596920503009883,23.978372275058167,23.786117176643494,1.1478158796326874,5.737345107201952,161,28.6384458431654,28.454934283587342,68.89044230641743,0.1,10.0,2.7406630264751173,75.30114228039534,6.1491302089626805,1.008152517214812,81.36098201603329
2024-08-02 21:00:00,Jalan Sultan Salahuddin,32.69706523105584,33.40352800622387,33.04652139039866,1.205351806776652,3.5793912652878435,170,28.766449276960586,28.7344069062801,73.45627648105378,0.3,30.0,2.0760240000449413,66.36203404867297,5.731865332944839,2.700368323884571,59.78006323449247
2024-08-02 22:00:00,Jalan Sultan Salahuddin,22.10134544271319,22.50734615448612,22.30249821495555,1.2141449784760054,2.499984788298826,181,28.621591905829934,29.459462323497725,74.61048121548718,0.3,30.0,2.7577295254884056,83.18639325560152,9.773188260032342,9.332096945451115,58.96706021365935
2024-08-02 23:00:00,Jalan Sultan Salahuddin,25.874522117397834,25.11636317902544,25.48980629798461,1.4562570611531418,6.923889933843365,182,25.508828204869673,25.155564069431513,89.36568045534705,0.7,70.0,3.8430244337133455,89.22265959535184,6.399686648459533,1.9536032020964291,82.93104831924981
2024-08-03 00:00:00,Jalan Sultan Salahuddin,18.424126647079575,18.144960550703306,18.28347803073897,1.1326422126434423,2.874123814671957,88,31.653886920930393,29.37632431408131,66.29326241337324,0.0,0.0,2.515759082078409,16.66978743703494,7.323624015403357,6.540507567301231,57.319905319076355
2024-08-03 01:00:00,Jalan Sultan Salahuddin,18.316163947672678,19.15604359888018,18.726691493153407,1.159240424435838,2.8120849953184752,131,31.259340342103584,30.76084593806756,80.94646360483418,0.0,0.0,2.566299976300095,66.13949715857676,5.945086413732486,5.224913759386395,80.95394423816442
2024-08-03 02:00:00,Jalan Sultan Salahuddin,30.92993768524749,31.461143406620625,31.193279168879187,1.25387171357615,2.7889087499780936,141,25.242007918493552,23.656162278107704,73.93536751512232,0.3,30.0,3.1897797980150346,98.10366823152913,5.861952341678578,4.2173479314269455,90.05074507723286
2024-08-03 03:00:00,Jalan Sultan Salahuddin,27.303316552432033,27.583246235723,27.44256755244118,1.2238096210308753,2.7094765239940073,168,28.56209164228947,28.28784918508318,83.59630967730142,0.3,30.0,2.5417206922822455,24.3451239174029,5.2204610819876605,4.545887569417497,69.28194408532926
2024-08-03 04:00:00,Jalan Sultan Salahuddin,21.607770323640988,21.19717976675779,21.400505826627175,1.238392995672903,5.941350617869176,54,32.544533839829214,31.970296464510152,84.80182945188847,0.1,10.0,2.7039276630122893,19.62278779418392,7.523771617827709,7.273820244346827,77.13406427795124
2024-08-03 05:00:00,Jalan Sultan Salahuddin,26.70486566729692,27.749013562937876,27.216928897392755,1.2138856289092537,4.234673736133158,64,30.684212079300835,29.530048694521295,72.06469145531902,0.1,10.0,1.4320998043572415,19.21550165138589,5.307528682293193,1.4620093419130982,108.75888722639185
2024-08-03 06:00:00,Jalan Sultan Salahuddin,26.767045375932845,25.815517662719245,26.282672154008992,1.1563562301383623,2.777363750853284,67,32.50057382588247,31.60502794116516,72.63407568727499,0.0,0.0,1.9925671777226448,16.165251331470465,7.553696647531085,5.095138946180031,65.99369395789854
2024-08-03 07:00:00,Jalan Sultan Salahuddin,26.34819129797677,25.434689389328405,25.883382799093184,1.296379006922838,6.150353226258009,198,28.66406132385773,27.767287210053514,70.29346549251028,0.3,30.0,3.017222791709731,31.771519533258203,6.992510144019901,1.1725561967490843,109.62201199480015
2024-08-03 08:00:00,Jalan Sultan Salahuddin,17.869493585708256,18.293407431405083,18.07896587729757,1.3490792885748257,5.5300638381512774,137,32.37845292251157,33.74277916668244,72.12660131679648,0.3,30.0,2.480247484743939,50.453448589097185,9.859622753511676,8.652406549023318,90.00867721143862
2024-08-03 09:00:00,Jalan Sultan Salahuddin,20.958563384363703,20.897617614094614,20.92804612839999,1.2202704698955222,5.8006072576032,180,28.35351883871504,29.127017793259196,76.87922991744298,0.3,30.0,2.40116901210884,82.26696709977101,7.135662655241957,3.1018762173373147,72.27274579031292
2024-08-03 10:00:00,Jalan Sultan Salahuddin,24.924982530881074,25.967490283814616,25.435558773163276,1.4449835561133897,5.503959013310113,73,27.74623670773567,28.18036613279159,65.7947325336294,0.7,70.0,2.3350167318578867,70.11320262364762,5.4673396845222175,5.5706512882373325,95.5221476508213
2024-08-03 11:00:00,Jalan Sultan Salahuddin,32.76300163614495,32.69283551521043,32.72788096799638,1.1930540013006148,4.888322369659826,73,32.378586156577526,35.47201568724843,76.88066267372189,0.0,0.0,3.265583307194518,95.0452678739354,5.977853235507615,6.7750813914534636,75.51845416152412
2024-08-03 12:00:00,Jalan Sultan Salahuddin,16.7749444916898,16.304063886236108,16.536152689697026,1.2489075689353772,5.143872476404209,142,26.787486423196086,25.934086949156974,77.33207310482526,0.3,30.0,3.251050730155143,56.35759385546066,8.428536146430378,6.845791879588509,85.9243695548496
2024-08-03 13:00:00,Jalan Sultan Salahuddin,25.537056192901456,25.09196403511207,25.31255365674141,1.1563505097852638,4.816137005664392,181,27.822259855214718,28.217798009725627,69.39076064104744,0.1,10.0,4.32329860368555,83.78813327743045,7.769708669273188,5.055242435345057,76.5896918077018
2024-08-03 14:00:00,Jalan Sultan Salahuddin,36.25916752866591,35.994132306215675,36.1261638242845,1.0185290516446686,3.7237977398460758,89,28.250720371703892,27.069884454711758,75.68944545317498,0.0,0.0,1.0629879057555356,20.305557682208327,7.004226178267395,2.860844716627855,57.334189491307015
2024-08-03 15:00:00,Jalan Sultan Salahuddin,31.964500658738032,33.376164410740124,32.655083267329594,1.23001375560105,5.652143945209527,110,34.129101103152465,35.011127643861016,64.22711831063951,0.0,0.0,2.503242970292714,29.611402283384642,8.238350013559877,4.795794822557765,81.14757907758933
2024-08-03 16:00:00,Jalan Sultan Salahuddin,29.566864238587467,30.43320383719475,29.993779509153182,1.101986065729606,2.6424872355171836,123,29.257340929935346,29.417340475732534,81.42261068055052,0.0,0.0,2.295811438007237,76.23418527437009,5.691377638389043,9.69560222351083,79.75754248071851
2024-08-03 17:00:00,Jalan Sultan Salahuddin,28.93787666969028,29.650486045891668,29.289847629218325,1.2322494791798764,4.699600062326776,122,28.87841106152005,30.53116001733693,69.35332940415066,0.3,30.0,2.358528884247715,67.40399613334691,5.046724767431221,1.2967924931433408,72.07908330461393
2024-08-03 18:00:00,Jalan Sultan Salahuddin,20.756510648391398,19.793486136952026,20.26356292678817,1.259165671192789,6.041901700221739,181,27.737188779729927,28.38905363242302,70.24521332052132,0.3,30.0,3.20997839998068,80.16188039751425,7.876041465314005,9.867429892908115,93.31073546211701
2024-08-03 19:00:00,Jalan Sultan Salahuddin,23.09688973399661,23.837136838236653,23.461175668769943,1.173669201673762,2.504751848870502,197,31.085462329088763,31.937361767273078,68.01215824047263,0.0,0.0,3.381989664123553,52.91539973722644,9.113181357786104,3.442231316720233,82.59523344271457
2024-08-03 20:00:00,Jalan Sultan Salahuddin,17.78757169919749,17.627962285641953,17.70740733153043,1.1635993077871531,2.6991762287056664,186,30.723713731297714,30.823955696109692,80.86922260336225,0.0,0.0,1.3150870112743032,94.4098278485395,7.711794752461607,7.9155993605390185,109.46981618614947
2024-08-03 21:00:00,Jalan Sultan Salahuddin,23.25840113135054,23.291034574107673,23.274706413905303,1.0873888356165036,4.044485951423411,50,30.02186602648638,30.034231121622913,88.02109471977032,0.0,0.0,2.258737099826587,39.469650665866,5.679162142066328,3.132333286583027,57.77829530520813
2024-08-03 22:00:00,Jalan Sultan Salahuddin,20.468163082518352,19.969737773755956,20.215878708498465,1.274968485823293,4.820977464905654,92,29.932587810674953,28.1681820899099,67.78656745994965,0.3,30.0,2.050696000762881,69.52438700604901,5.1603134815340255,1.748816348580415,87.0932470274411
2024-08-03 23:00:00,Jalan Sultan Salahuddin,22.135120750876265,22.4641497121195,22.298421533872197,1.1517330384899351,4.796578413880601,175,30.650777627105278,30.22501670930235,74.26248711312043,0.0,0.0,2.5010682899777406,99.5005079691026,9.899930536435548,8.9395005202393,86.96148800849905
2024-08-04 00:00:00,Jalan Sultan Salahuddin,34.62092789417572,33.06306322906907,33.82406708049627,1.1070888654546622,2.7298927262390587,193,26.676795330062397,28.216077824407222,67.34860525097868,0.1,10.0,3.010325189900904,75.67296647020488,9.055076874660347,8.730877519289052,61.25490777109603
2024-08-04 01:00:00,Jalan Sultan Salahuddin,24.62501950100396,24.299127181344414,24.460987928231752,1.5008895267979372,5.663285651549508,120,32.08011578158678,31.140099849463024,87.11940027167523,0.7,70.0,2.3405603146134557,57.4807349221125,8.679509929342624,8.546508913988314,64.71695064399897
2024-08-04 02:00:00,Jalan Sultan Salahuddin,18.870678789257845,18.61874311086253,18.743864423455722,1.4841241251845319,5.4596838187481636,55,29.900807277635916,29.45679030052498,84.18049513809207,0.7,70.0,1.8453160432913873,72.36746143963006,5.02512751682656,4.8504111097442495,96.46508158520402
2024-08-04 03:00:00,Jalan Sultan Salahuddin,29.632520405859204,28.4144149753384,29.010686819135735,1.079286745238562,2.34691256344031,82,30.288620038870157,29.60873149913397,82.03213927629741,0.0,0.0,1.9164812019235156,61.71170531257154,9.111373557364626,6.064025866158778,52.49441348555848
2024-08-04 04:00:00,Jalan Sultan Salahuddin,16.06369547488371,16.14803546028753,16.105755053880248,1.469633781110082,3.889251033714767,189,31.414909671105804,30.58617166166452,62.528116775422966,0.7,70.0,1.514074618359324,83.06755298493256,8.594534723023951,7.566459843118083,65.98636464350015
2024-08-04 05:00:00,Jalan Sultan Salahuddin,19.169996901063307,19.28191992647244,19.22579552509222,1.1985273547805664,5.695457966562359,106,31.925005183906595,31.70407345896698,60.007226235535995,0.0,0.0,2.4588170021079345,25.16631791132658,5.152117698270428,3.9533246246356177,97.48392342716193
2024-08-04 06:00:00,Jalan Sultan Salahuddin,15.198134489679783,14.760470543944852,14.976105610127556,1.4771801674729683,3.085276765368957,163,30.435436402174332,30.357614966037858,69.13907496880731,0.7,70.0,2.9924445037575174,58.889808493044484,5.102385416810989,5.696875993362192,67.63024489563969
2024-08-04 07:00:00,Jalan Sultan Salahuddin,30.03974465345062,29.47301255659792,29.753680147713094,1.182702011961377,4.379936870074622,152,30.874992453851952,31.941457539175218,66.82344762194398,0.1,10.0,3.4480012663415,10.280948622076867,6.517550624390557,1.9774666211184333,57.91145019216533
2024-08-04 08:00:00,Jalan Sultan Salahuddin,20.80754914351276,20.455666620151362,20.630107498161575,1.2048521500155451,3.3848973812830905,77,31.568112076500714,32.536137152371296,74.1085180878971,0.1,10.0,1.6152834196481223,61.223588258911434,9.640530447390438,5.772369030745137,85.56245314004313
2024-08-04 09:00:00,Jalan Sultan Salahuddin,31.086802638014614,31.99365493081564,31.53371027525513,1.1590807183302556,5.717772123324753,131,29.464647045922426,28.526624139016768,77.12068984730544,0.0,0.0,3.307445481038258,53.583957829875295,7.7498949319193216,5.426115693613013,100.8770883742865
2024-08-04 10:00:00,Jalan Sultan Salahuddin,18.637779412431374,19.525086229884902,19.071117644676388,1.1445869969884237,5.575254998599022,154,28.81506908923897,29.2141132298855,73.29760324424886,0.1,10.0,2.0925570661348916,26.762044446979726,7.42672448567209,8.471595186996286,84.90608562316768
2024-08-04 11:00:00,Jalan Sultan Salahuddin,26.67909411706373,27.667288998684192,27.164207251393243,1.4317005161060192,5.26106308715851,96,27.16845797388835,28.05459612738248,61.00253984115179,0.7,70.0,1.3713831848144085,83.42387659227657,7.25191606519504,3.9261963556023796,99.51523493982064
2024-08-04 12:00:00,Jalan Sultan Salahuddin,20.85317766083061,20.589678614671502,20.72059045722459,1.1673428614420498,3.500553399954412,86,29.623927428226665,30.199035249216436,87.43334046168626,0.1,10.0,2.4076156505777475,77.60325195562969,9.666877495709844,3.853658968873219,82.39490848321887
2024-08-04 13:00:00,Jalan Sultan Salahuddin,21.93907939682638,21.916907202390355,21.927987694829586,1.456680076096976,3.0539236774577034,80,28.966506475878766,29.976697088114527,60.42238989848672,0.7,70.0,3.047240165011485,10.62618285729621,6.2006331022576,1.9072647742517672,77.7150739331846
2024-08-04 14:00:00,Jalan Sultan Salahuddin,17.96185178004286,18.832770900331838,18.38700412599638,1.1194159202301242,5.186811215679726,158,28.62177640455642,29.792878376225982,88.0844431353907,0.0,0.0,3.417424138969424,96.34418689482527,6.040549982102537,3.8007424222205,87.01535155788328
2024-08-04 15:00:00,Jalan Sultan Salahuddin,22.336439551822522,21.480067085351404,21.899884625397856,1.3155990304798577,4.082779060203441,88,30.116311559700474,28.636667003250388,82.71451740922318,0.3,30.0,3.136528233614471,98.66865933199844,9.049565601530453,5.141859563409538,96.64045121003771
2024-08-04 16:00:00,Jalan Sultan Salahuddin,24.74973766256231,24.81599000580565,24.78281955587726,1.4345127964561402,4.23202988611808,138,31.380511858245605,30.20184262194808,81.83292121538832,0.7,70.0,0.6104743553973904,20.931829381641474,8.042673216386191,7.325119192400614,42.56438924326303
2024-08-04 17:00:00,Jalan Sultan Salahuddin,30.34481807317337,31.83285035850405,31.07102846549428,1.1984930297574594,3.0879391033157892,55,30.998724492873823,31.26638835608503,69.11162860773567,0.1,10.0,2.8084250798789574,98.4650429458199,6.370680835959692,2.8239122979138793,74.90427722535642
2024-08-04 18:00:00,Jalan Sultan Salahuddin,16.010154438053647,16.189966546000807,16.099558438103575,1.2892611637043139,5.348527825467061,67,32.704078731948655,34.863199886551946,61.892840435496474,0.1,10.0,2.471126309714558,19.707019853816305,8.25125359823095,3.8123949352856936,111.49111280753763
2024-08-04 19:00:00,Jalan Sultan Salahuddin,22.11641132318037,21.67981600816997,21.89593750255903,1.144398337258182,3.2115752866230705,165,30.833069325224084,31.297595247568417,78.20579423402785,0.0,0.0,2.441498097201621,53.99014494066994,7.039971811240761,2.9015653381294397,79.82776145569841
2024-08-04 20:00:00,Jalan Sultan Salahuddin,24.95554035440851,25.09542220801661,25.02528581111601,1.1720765726855824,3.345772738426053,64,31.068772611071886,32.51030259279477,74.76349971257585,0.1,10.0,3.2678628704392594,18.481875976407306,5.858469965642456,1.9228108430137962,49.37916012290122
2024-08-04 21:00:00,Jalan Sultan Salahuddin,18.145059399945126,18.727744624020787,18.431798048718655,1.1826561812511152,4.114585464692484,105,30.441261608614326,31.02182929564994,78.0221932335118,0.1,10.0,2.7273307676734793,71.36497288295729,9.967507801978542,3.0910199133161633,74.71868378819178
2024-08-04 22:00:00,Jalan Sultan Salahuddin,26.82575509937932,25.569925515394576,26.182790326877996,1.1581627845396008,3.9469133642504532,190,28.883470248388704,30.811283245827276,78.74767409365369,0.1,10.0,3.1079110174171523,80.18368080608292,8.919626395709438,5.673520741557442,79.27853865436013
