datetime,temp,feelslike,humidity,precip,precipprob,windspeed,cloudcover,visibility,uvindex
2024-08-27 09:00:00,78.6,78.6,84.74,0.0,0,4.2,30.1,6.2,2
2024-08-27 10:00:00,80.6,86.2,83.68,0.0,0,3.4,27.5,6.2,4
2024-08-27 11:00:00,83.8,91.8,75.6,0.0,0,2.2,57.3,6.5,6
2024-08-27 12:00:00,86.0,95.4,70.79,0.0,0,3.2,30.1,6.2,7
2024-08-27 13:00:00,88.0,96.6,62.96,0.0,0,3.5,30.1,6.2,7
2024-08-27 14:00:00,89.5,97.7,58.75,0.0,0,7.7,58.7,6.5,8
2024-08-27 15:00:00,89.6,98.4,59.46,0.0,0,5.7,30.1,6.2,9
2024-08-27 16:00:00,89.6,98.2,59.04,0.0,0,5.5,30.1,6.2,7
2024-08-27 17:00:00,89.4,97.0,57.48,0.0,0,5.5,57.3,6.8,4
2024-08-27 18:00:00,87.6,96.0,63.8,0.0,0,4.5,27.5,6.2,3
2024-08-27 19:00:00,87.2,95.4,64.66,0.0,0,3.2,27.5,6.2,1
2024-08-27 20:00:00,78.3,78.3,89.65,0.0,0,13.5,63.1,3.2,0
2024-08-27 21:00:00,75.0,75.0,94.81,0.0,0,7.4,50.0,3.2,0
2024-08-27 22:00:00,75.2,75.2,94.15,0.0,0,4.7,50.0,4.9,0
2024-08-27 23:00:00,75.1,75.1,90.49,0.0,0,4.7,58.7,6.0,0
2024-08-28 00:00:00,75.2,75.2,89.23,0.0,0,4.8,30.1,6.0,0
2024-08-28 01:00:00,75.2,75.2,89.23,0.0,0,3.5,30.1,6.1,0
2024-08-28 02:00:00,74.9,74.9,90.35,0.0,0,3.4,58.7,6.1,0
2024-08-28 03:00:00,75.2,75.2,89.23,0.0,0,3.2,27.5,6.1,0
2024-08-28 04:00:00,75.2,75.2,89.23,0.0,0,1.2,27.5,6.1,0
2024-08-28 05:00:00,74.0,74.0,93.65,0.0,0,1.4,57.3,6.1,0
2024-08-28 06:00:00,73.6,73.6,94.11,0.0,0,0.3,27.5,6.1,0
2024-08-28 07:00:00,75.2,75.2,88.6,0.0,0,2.2,27.5,6.1,0
2024-08-28 08:00:00,75.3,75.3,89.14,0.0,0,3.2,57.3,6.1,0
2024-08-28 09:00:00,78.8,78.8,79.2,0.0,0,4.7,27.5,6.2,2
2024-08-28 10:00:00,82.4,88.3,74.3,0.0,0,7.8,27.5,6.2,3
2024-08-28 11:00:00,85.5,91.3,63.25,0.0,0,4.5,57.3,6.8,6
2024-08-28 12:00:00,87.8,93.1,56.12,0.0,0,3.4,27.5,6.2,7
2024-08-28 13:00:00,89.4,95.0,53.37,0.0,0,5.5,27.5,6.2,8
2024-08-28 14:00:00,90.8,97.8,53.22,0.0,0,3.4,57.3,6.8,9
2024-08-28 15:00:00,92.8,100.8,51.02,0.0,0,4.4,30.1,6.2,8
2024-08-28 16:00:00,92.8,101.0,51.39,0.0,0,7.5,30.1,6.2,6
2024-08-28 17:00:00,90.7,100.1,57.93,0.0,0,6.5,57.3,6.8,4
2024-08-28 18:00:00,89.4,98.2,59.85,0.0,0,10.3,27.5,6.2,2
2024-08-28 19:00:00,86.0,92.4,63.62,0.0,0,6.4,27.5,6.2,1
2024-08-28 20:00:00,84.3,91.3,70.68,0.0,0,4.5,57.3,6.2,0
2024-08-28 21:00:00,84.0,90.8,71.08,0.0,0,5.3,27.5,6.2,0
2024-08-28 22:00:00,84.0,90.8,71.08,0.0,0,2.2,27.5,6.2,0
2024-08-28 23:00:00,82.7,89.0,74.2,0.0,0,4.3,57.3,6.2,0
2024-08-29 00:00:00,82.4,88.4,74.83,0.0,0,2.2,27.5,6.2,0
2024-08-29 01:00:00,82.2,89.3,80.01,0.0,0,0.0,27.5,6.2,0
2024-08-29 02:00:00,81.6,87.1,76.37,0.0,0,2.0,57.3,6.2,0
2024-08-29 03:00:00,80.4,85.9,84.84,0.0,0,0.0,27.5,6.1,0
2024-08-29 04:00:00,80.4,85.1,79.88,0.0,0,1.1,27.5,6.1,0
2024-08-29 05:00:00,80.1,85.0,84.32,0.0,0,0.0,57.3,6.1,0
2024-08-29 06:00:00,80.2,85.3,84.83,0.0,0,0.1,27.5,6.1,0
2024-08-29 07:00:00,78.8,78.8,88.76,0.0,0,1.2,27.5,6.1,0
2024-08-29 08:00:00,79.9,79.9,85.81,0.0,0,0.0,57.3,6.4,0
2024-08-29 09:00:00,82.2,89.3,80.01,0.0,0,2.0,27.5,6.2,1
2024-08-29 10:00:00,87.6,97.5,66.82,0.0,0,2.5,27.5,6.2,3
2024-08-29 11:00:00,89.1,97.4,59.66,0.0,0,5.5,57.3,6.2,4
2024-08-29 12:00:00,89.6,96.6,55.96,0.0,0,5.7,27.5,6.2,7
2024-08-29 13:00:00,91.2,98.8,53.62,0.0,0,5.5,30.1,6.2,9
2024-08-29 14:00:00,89.7,96.9,56.17,0.0,0,9.5,69.9,6.2,8
2024-08-29 15:00:00,91.4,98.9,52.89,0.0,0,6.7,27.5,6.2,7
2024-08-29 16:00:00,91.4,98.5,52.15,0.0,0,8.7,27.5,6.2,6
2024-08-29 17:00:00,92.4,99.5,50.2,0.0,0,7.7,57.3,6.2,5
2024-08-29 18:00:00,91.2,97.1,50.44,0.0,0,7.5,27.5,6.2,3
2024-08-29 19:00:00,89.2,93.8,51.61,0.0,0,4.2,27.5,6.2,1
2024-08-29 20:00:00,85.5,94.7,72.08,0.0,0,3.4,57.3,6.2,0
2024-08-29 21:00:00,84.0,92.1,74.97,0.0,0,2.4,27.5,6.2,0
2024-08-29 22:00:00,84.0,92.1,74.97,0.0,0,2.5,27.5,6.2,0
2024-08-29 23:00:00,82.4,89.7,79.34,0.0,0,2.2,57.3,6.2,0
2024-08-30 00:00:00,82.4,89.3,78.37,0.0,0,0.5,27.5,6.1,0
2024-08-30 01:00:00,82.2,88.8,78.35,0.0,0,0.3,27.5,6.1,0
2024-08-30 02:00:00,81.8,88.2,79.66,0.0,0,0.3,57.3,6.1,0
2024-08-30 03:00:00,80.2,85.2,84.24,0.0,0,0.0,27.5,6.2,0
2024-08-30 04:00:00,80.2,84.6,79.87,0.0,0,5.5,27.5,6.1,0
2024-08-30 05:00:00,79.8,79.8,76.8,0.0,0,7.5,57.3,6.2,0
2024-08-30 06:00:00,78.6,78.6,84.74,0.0,0,2.2,30.1,6.1,0
2024-08-30 07:00:00,78.6,78.6,84.74,0.0,0,1.1,27.5,6.1,0
2024-08-30 08:00:00,79.9,79.9,81.26,0.002,100,2.0,57.3,6.4,0
2024-08-30 09:00:00,82.4,88.4,74.83,0.0,0,2.2,27.5,6.2,2
2024-08-30 10:00:00,86.0,93.7,66.65,0.0,0,4.7,27.5,6.2,4
2024-08-30 11:00:00,87.8,96.4,63.33,0.0,0,7.7,57.3,6.8,7
2024-08-30 12:00:00,89.6,98.4,59.46,0.0,0,10.9,30.1,6.2,7
2024-08-30 13:00:00,91.2,100.5,56.57,0.0,0,8.7,30.1,6.2,8
2024-08-30 14:00:00,91.0,99.4,55.32,0.0,0,7.9,58.7,6.8,9
2024-08-30 15:00:00,91.2,99.8,55.39,0.0,0,9.9,27.5,6.2,7
2024-08-30 16:00:00,91.0,96.9,50.77,0.0,0,10.6,27.5,6.2,6
2024-08-30 17:00:00,90.4,95.0,49.42,0.0,0,11.7,57.3,6.5,5
2024-08-30 18:00:00,89.0,93.4,51.58,0.0,0,13.8,27.5,6.2,3
2024-08-30 19:00:00,87.4,91.5,54.25,0.0,0,8.7,27.5,6.2,1
2024-08-30 20:00:00,85.6,90.4,59.81,0.0,0,5.3,57.3,6.2,0
2024-08-30 21:00:00,84.0,89.6,67.37,0.0,0,4.4,27.5,6.2,0
2024-08-30 22:00:00,83.8,89.3,67.83,0.0,0,4.4,27.5,6.2,0
2024-08-30 23:00:00,82.4,88.4,74.89,0.0,0,2.0,57.3,6.2,0
2024-08-31 00:00:00,82.0,88.7,80.0,0.0,0,0.0,27.5,6.1,0
2024-08-31 01:00:00,81.8,87.4,76.37,0.0,0,1.0,27.5,6.1,0
2024-08-31 02:00:00,80.6,85.6,79.84,0.0,0,0.0,57.3,6.1,0
2024-08-31 03:00:00,80.4,85.8,84.25,0.0,0,1.1,27.5,6.1,0
2024-08-31 04:00:00,80.4,85.1,79.88,0.0,0,1.2,27.5,6.1,0
2024-08-31 05:00:00,79.7,79.7,85.01,0.0,0,0.7,58.7,5.7,0
2024-08-31 06:00:00,80.2,84.7,80.43,0.0,0,2.0,30.1,6.1,0
2024-08-31 07:00:00,78.6,78.6,89.37,0.0,0,0.3,30.1,6.1,0
2024-08-31 08:00:00,79.8,79.8,81.04,0.055,100,0.1,58.7,6.1,0
2024-08-31 09:00:00,82.2,88.2,75.87,0.0,0,2.4,27.5,6.1,2
2024-08-31 10:00:00,84.2,91.3,71.1,0.0,0,4.5,27.5,6.2,4
2024-08-31 11:00:00,87.6,97.7,67.29,0.0,0,5.4,27.5,6.2,6
2024-08-31 12:00:00,89.4,98.4,60.28,0.0,0,5.5,27.5,6.2,6
2024-08-31 13:00:00,89.6,96.8,56.36,0.0,0,5.5,30.1,6.2,8
2024-08-31 14:00:00,91.3,100.6,56.41,0.0,0,5.5,58.7,6.5,6
2024-08-31 15:00:00,92.8,102.5,53.83,0.0,0,7.7,27.5,6.2,5
2024-08-31 16:00:00,91.2,100.3,56.17,0.0,0,4.7,27.5,6.2,5
2024-08-31 17:00:00,91.0,99.9,56.11,0.0,0,5.5,57.3,6.5,4
2024-08-31 18:00:00,89.4,98.2,59.85,0.0,0,6.4,27.5,6.2,2
2024-08-31 19:00:00,84.4,91.6,70.62,0.0,0,4.2,27.5,6.2,1
2024-08-31 20:00:00,82.7,89.8,77.91,0.0,0,3.0,57.3,6.2,0
2024-08-31 21:00:00,82.2,89.3,80.01,0.0,0,2.0,27.5,6.2,0
2024-08-31 22:00:00,82.4,89.5,78.92,0.0,0,1.4,27.5,6.2,0
2024-08-31 23:00:00,82.1,89.8,83.05,0.0,0,0.4,57.3,6.2,0
